Time,T1,T2,U1,U2,SP1,SP2
350.05,78.3189,77.9966,0,0,66.305,66.305
360.02,74.45129999999999,74.45129999999999,0,0,61.32000000000002,61.32000000000002
365.04,72.8398,72.5175,0,0,60.0,60.0
370.05,70.90599999999999,70.90599999999999,0,0,60.0,60.0
380.02,67.68299999999999,67.68299999999999,0,0,60.0,60.0
385.0,66.0715,66.0715,0,0,60.0,60.0
390.05,64.46,64.46,0,0,60.0,60.0
395.01,63.17079999999999,62.848499999999994,0,0,60.0,60.0
400.03,61.55929999999999,61.55929999999999,0,0,60.0,60.0
410.03,58.9809,58.65859999999999,69.32105576705789,69.32105576705945,60.0,60.0
415.0,57.6917,57.6917,97.90512816524782,97.90512816524935,60.0,60.0
420.05,57.04709999999999,57.04709999999999,100,100,60.0,60.0
430.04,57.6917,57.6917,100,100,63.69,63.69
435.0,58.336299999999994,58.336299999999994,100,100,66.16999999999999,66.16999999999999
440.04,59.3032,59.3032,100,100,68.69,68.69
450.04,61.55929999999999,61.55929999999999,100,100,72.0,72.0
455.03,62.848499999999994,62.848499999999994,100,100,72.0,72.0
460.05,64.1377,64.1377,100,100,72.0,72.0
465.0,65.42689999999999,65.42689999999999,100,100,72.0,72.0
470.03,67.0384,67.0384,100,100,72.0,72.0
480.03,69.6168,69.6168,100,100,72.0,72.0
485.0,70.90599999999999,70.90599999999999,69.35426847158595,69.35426847158683,72.0,72.0
490.04,72.1952,72.1952,30.464374052279528,30.46437405228041,72.0,72.0
500.03,73.4844,73.4844,0,0,72.0,72.0
510.02,73.1621,73.1621,1.7830769180413557,1.7830769180422332,72.0,72.0
515.01,72.5175,72.5175,21.32524886374262,21.3252488637435,72.0,72.0
520.03,71.55059999999999,71.55059999999999,50.58989441427082,50.589894414271704,72.0,72.0
530.02,70.2614,70.2614,89.57701356962508,89.57701356962595,72.0,72.0
540.01,69.9391,69.9391,100,100,73.67500000000001,73.67500000000001
545.03,69.9391,69.9391,100,100,76.185,76.185
550.03,70.5837,70.5837,100,100,78.685,78.685
555.01,71.22829999999999,71.22829999999999,100,100,81.17500000000001,81.17500000000001
560.0,71.8729,71.8729,100,100,83.67000000000002,83.67000000000002
565.02,73.1621,72.8398,100,100,86.18,86.18
570.03,73.80669999999999,73.80669999999999,100,100,88.685,88.685
575.04,75.0959,75.0959,100,100,91.19,91.19
580.0,76.0628,76.0628,100,100,93.67000000000002,93.67000000000002
590.03,77.9966,77.9966,100,100,94.0,94.0
595.02,78.9635,78.9635,100,100,94.0,94.0
600.04,79.93039999999999,79.93039999999999,100,100,94.0,94.0
605.03,80.89729999999999,81.2196,100,100,94.0,94.0
610.04,81.8642,81.8642,100,100,94.0,94.0
620.01,83.79799999999999,84.1203,100,100,94.0,94.0
625.04,84.7649,84.7649,100,100,94.0,94.0
630.02,85.73179999999999,85.73179999999999,100,100,94.0,94.0
635.02,86.69869999999999,86.37639999999999,100,100,94.0,94.0
640.05,87.3433,87.3433,100,100,94.0,94.0
650.02,88.95479999999999,88.95479999999999,58.504223182536876,68.32392152340722,89.32,89.32
655.0,89.27709999999999,89.59939999999999,0,0,86.82999999999998,86.82999999999998
660.0,89.59939999999999,89.59939999999999,0,0,84.32999999999998,84.32999999999998
665.02,89.27709999999999,89.27709999999999,0,0,81.82,81.82
670.05,88.3102,88.3102,0,0,79.305,79.305
680.0,85.73179999999999,85.73179999999999,0,0,74.32999999999998,74.32999999999998
685.03,84.1203,84.1203,0,0,71.815,71.815
690.05,82.5088,82.5088,0,0,69.305,69.305
695.01,80.57499999999999,80.89729999999999,0,0,66.82499999999999,66.82499999999999
700.07,78.9635,79.2858,0,0,64.29499999999996,64.29499999999996
710.03,75.4182,75.7405,0,0,60.0,60.0
715.01,73.80669999999999,73.80669999999999,0,0,60.0,60.0
720.01,71.8729,72.1952,0,0,60.0,60.0
730.01,68.64989999999999,68.64989999999999,0,0,60.0,60.0
735.03,67.0384,67.0384,0,0,60.0,60.0
740.05,65.42689999999999,65.42689999999999,0,0,60.0,60.0
745.02,63.8154,64.1377,0,0,60.0,60.0
750.02,62.526199999999996,62.526199999999996,0,0,60.0,60.0
760.04,59.625499999999995,59.625499999999995,40.15363495257817,40.153634952579736,60.0,60.0
765.02,58.336299999999994,58.336299999999994,78.55740569164307,78.55740569164462,60.0,60.0
770.04,57.3694,57.6917,100,100,60.69,60.69
775.02,57.3694,57.3694,100,100,63.18000000000001,63.18000000000001
780.06,57.3694,57.6917,100,100,65.69999999999999,65.69999999999999
790.01,58.9809,58.9809,100,100,70.67500000000001,70.67500000000001
795.01,59.947799999999994,59.947799999999994,100,100,72.0,72.0
800.04,61.236999999999995,61.236999999999995,100,100,72.0,72.0
810.03,63.8154,63.8154,100,100,72.0,72.0
820.02,66.3938,66.3938,100,100,72.0,72.0
825.04,67.68299999999999,68.00529999999999,100,100,72.0,72.0
830.04,69.2945,69.2945,100,100,72.0,72.0
835.03,70.5837,70.5837,88.79921568123898,79.07674207641332,72.0,72.0
840.04,71.8729,71.8729,49.909321261932966,40.1868476571069,72.0,72.0
845.0,72.8398,72.8398,11.019426842626526,11.116651578675674,72.0,72.0
850.05,73.4844,73.1621,1.5886274459448264,1.588627445945704,72.0,72.0
860.04,73.1621,72.8398,1.685852181993091,11.505550522868733,72.0,72.0
865.05,72.1952,72.1952,21.32524886374262,31.04772246857,72.0,72.0
870.04,71.55059999999999,71.22829999999999,50.58989441427082,50.49266967822343,72.0,72.0
880.04,70.2614,70.2614,89.57701356962508,89.57701356962595,72.0,72.0
890.03,69.9391,69.9391,100,100,75.685,75.685
895.05,69.9391,70.2614,100,100,78.195,78.195
900.03,70.5837,70.5837,100,100,80.685,80.685
910.03,72.1952,72.1952,100,100,85.685,85.685
915.04,73.1621,73.1621,100,100,88.19,88.19
920.03,74.12899999999999,74.12899999999999,100,100,90.685,90.685
930.04,76.0628,76.0628,100,100,94.0,94.0
935.03,77.02969999999999,77.02969999999999,100,100,94.0,94.0
940.05,77.9966,77.9966,100,100,94.0,94.0
945.04,79.2858,79.2858,100,100,94.0,94.0
950.06,80.25269999999999,80.25269999999999,100,100,94.0,94.0
960.03,82.1865,82.1865,100,100,94.0,94.0
965.03,83.15339999999999,83.15339999999999,100,100,94.0,94.0
970.04,84.1203,84.1203,100,100,94.0,94.0
980.05,85.73179999999999,85.73179999999999,100,100,94.0,94.0
985.0,86.69869999999999,86.69869999999999,100,100,94.0,94.0
990.01,87.3433,87.3433,100,100,92.32499999999999,92.32499999999999
995.02,88.3102,88.3102,94.24769222268374,94.24769222268418,89.82,89.82
1000.05,88.95479999999999,88.95479999999999,0,0,87.30500000000002,87.30500000000002
1010.04,88.95479999999999,88.95479999999999,0,0,82.31000000000002,82.31000000000002
1015.04,88.3102,88.3102,0,0,79.81000000000003,79.81000000000003
1020.03,87.3433,87.3433,0,0,77.31500000000003,77.31500000000003
1030.01,84.4426,84.4426,0,0,72.32500000000002,72.32500000000002
1035.0,82.83109999999999,82.83109999999999,0,0,69.83000000000003,69.83000000000003
1040.06,80.89729999999999,81.2196,0,0,67.30000000000005,67.30000000000005
1050.04,77.67429999999999,77.67429999999999,0,0,62.31000000000006,62.31000000000006
1055.01,75.7405,75.7405,0,0,60.0,60.0
1060.05,74.12899999999999,74.12899999999999,0,0,60.0,60.0
1065.0,72.1952,72.1952,0,0,60.0,60.0
1070.01,70.5837,70.5837,0,0,60.0,60.0
1080.04,67.3607,67.3607,0,0,60.0,60.0
1085.03,65.7492,65.7492,0,0,60.0,60.0
1090.03,64.1377,64.1377,0,0,60.0,60.0
1100.03,61.236999999999995,61.236999999999995,0,0,60.0,60.0
1105.01,59.947799999999994,59.947799999999994,29.945037667510352,29.9450376675119,60.0,60.0
1110.02,58.65859999999999,58.65859999999999,68.83493208681655,68.83493208681811,60.0,60.0
1115.02,57.6917,57.6917,100,100,60.17999999999995,60.17999999999995
1120.04,57.3694,57.3694,100,100,62.68999999999994,62.68999999999994
1130.03,58.013999999999996,58.013999999999996,100,100,67.68499999999995,67.68499999999995
1135.03,58.65859999999999,58.65859999999999,100,100,70.18499999999995,70.18499999999995
1140.05,59.947799999999994,59.947799999999994,100,100,72.0,72.0
1150.03,62.2039,62.2039,100,100,72.0,72.0
1155.04,63.4931,63.4931,100,100,72.0,72.0
1160.04,64.78229999999999,64.78229999999999,100,100,72.0,72.0
1170.02,67.3607,67.3607,100,100,72.0,72.0
1175.03,68.9722,68.9722,100,100,72.0,72.0
1180.04,70.2614,70.2614,88.79921568123898,88.79921568123983,72.0,72.0
1185.01,71.55059999999999,71.55059999999999,49.909321261932966,49.90932126193384,72.0,72.0
1190.05,72.5175,72.5175,20.83912518350129,20.83912518350217,72.0,72.0
1200.03,73.1621,73.4844,0,1.4914027098974392,72.0,72.0
1205.03,73.1621,73.1621,1.7830769180413557,1.6858521819939685,72.0,72.0
1210.03,72.5175,72.5175,21.32524886374262,21.3252488637435,72.0,72.0
1220.03,70.90599999999999,71.22829999999999,60.409592755145596,60.40959275514646,72.0,72.0
1225.03,70.2614,70.2614,89.47978883357682,79.66009049270293,72.0,72.0
1230.04,69.9391,69.9391,99.00781296630679,99.10503770235594,72.0,72.0
1235.01,69.9391,69.9391,98.91058823025853,98.91058823025939,72.0,72.0
1240.05,70.2614,70.2614,89.09088988938377,89.09088988938464,72.0,72.0
1250.03,71.22829999999999,71.22829999999999,59.729019602807725,59.729019602808606,72.0,72.0
1255.0,71.8729,71.8729,40.38129712920255,40.38129712920344,72.0,72.0
1260.02,72.1952,72.1952,30.756048260424325,40.575746601299976,72.0,72.0
1265.03,72.1952,72.1952,21.033574655597825,30.756048260425207,72.0,72.0
1270.04,72.1952,72.1952,30.95049773252086,30.853272996473468,72.0,72.0
1280.04,71.55059999999999,71.55059999999999,50.49266967822256,50.49266967822343,72.0,72.0
1285.05,71.22829999999999,71.22829999999999,60.11791854700079,60.117918547001665,72.0,72.0
1290.03,70.90599999999999,71.22829999999999,69.84039215182729,69.84039215182817,72.0,72.0
1300.0,70.5837,70.90599999999999,79.56286575665376,69.7431674157799,72.0,72.0
1305.03,70.90599999999999,70.90599999999999,79.46564102060552,69.7431674157799,72.0,72.0
1310.03,70.90599999999999,70.90599999999999,69.64594267973077,69.7431674157799,72.0,72.0
1320.02,71.55059999999999,71.55059999999999,28.889411759135086,28.889411759135022,71.32000000000005,71.32000000000005
1325.01,71.8729,71.55059999999999,0,0,68.82500000000005,68.82500000000005
1330.06,71.55059999999999,71.55059999999999,0,0,66.30000000000005,66.30000000000005
1340.03,70.2614,69.9391,0,0,61.31500000000004,61.31500000000004
1345.01,69.2945,68.9722,0,0,58.82500000000003,58.82500000000003
1350.03,68.00529999999999,68.00529999999999,0,0,56.31500000000003,56.31500000000003
1360.04,65.7492,65.42689999999999,0,0,51.31000000000003,51.31000000000003
1365.02,64.46,64.1377,0,0,48.82000000000002,48.82000000000002
1370.06,63.17079999999999,62.848499999999994,0,0,46.30000000000003,46.30000000000003
1380.02,60.5924,60.27009999999999,0,0,41.32000000000001,41.32000000000001
1390.03,58.013999999999996,57.6917,0,0,36.315000000000005,36.315000000000005
1395.04,56.724799999999995,56.724799999999995,0,0,33.81000000000001,33.81000000000001
1400.01,55.435599999999994,55.435599999999994,0,0,31.32499999999999,31.32499999999999
1405.01,54.14639999999999,54.14639999999999,0,0,28.82499999999999,28.82499999999999
1410.06,53.1795,53.1795,0,0,26.300000000000004,26.300000000000004
1420.04,50.923399999999994,50.923399999999994,0,0,21.67,21.67
1425.03,49.9565,49.9565,0,0,21.67,21.67
1430.05,48.989599999999996,48.6673,0,0,21.67,21.67
1440.0,47.0558,47.0558,0,0,21.67,21.67
1450.03,45.122,45.122,0,0,21.67,21.67
1455.02,44.1551,44.1551,0,0,21.67,21.67
1460.0,43.51049999999999,43.51049999999999,0,0,21.67,21.67
1465.03,42.5436,42.5436,0,0,21.67,21.67
1470.0,41.898999999999994,41.898999999999994,0,0,21.67,21.67
1480.03,40.6098,40.287499999999994,0,0,21.67,21.67
1485.03,39.6429,39.6429,0,0,21.67,21.67
1490.02,39.3206,38.9983,0,0,21.67,21.67
1500.0,37.7091,37.7091,0,0,21.67,21.67
1505.02,37.064499999999995,37.064499999999995,0,0,21.67,21.67
1510.03,36.7422,36.7422,0,0,21.67,21.67
1515.01,36.0976,36.0976,0,0,21.67,21.67
1520.05,35.452999999999996,35.452999999999996,0,0,21.67,21.67
1535.02,34.163799999999995,34.163799999999995,0,0,21.67,21.67
1540.01,33.5192,33.5192,0,0,21.67,21.67
1545.0,33.1969,33.1969,0,0,21.67,21.67
1550.02,32.8746,32.8746,0,0,21.67,21.67
1555.02,32.23,32.23,0,0,21.67,21.67
1560.03,31.9077,31.9077,0,0,21.67,21.67
1565.03,31.585399999999996,31.585399999999996,0,0,21.67,21.67
1570.04,31.263099999999998,31.263099999999998,0,0,21.67,21.67
1575.03,30.940799999999996,30.940799999999996,0,0,21.67,21.67
1580.03,30.618499999999997,30.2962,0,0,21.67,21.67
1590.01,29.973899999999997,29.6516,0,0,21.67,21.67
1595.02,29.329299999999996,29.329299999999996,0,0,21.67,21.67
1600.01,29.329299999999996,29.006999999999998,0,0,21.67,21.67
1605.01,29.006999999999998,28.6847,0,0,21.67,21.67
1610.05,28.6847,28.6847,0,0,21.67,21.67
1620.01,28.0401,28.0401,0,0,21.67,21.67
1625.02,27.717799999999997,27.717799999999997,0,0,21.67,21.67
1630.05,27.717799999999997,27.717799999999997,0,0,21.67,21.67
1635.03,27.3955,27.3955,0,0,21.67,21.67
1640.04,27.073199999999996,27.073199999999996,0,0,21.67,21.67
1650.02,26.750899999999998,26.750899999999998,0,0,21.67,21.67
1655.04,26.4286,26.4286,0,0,21.67,21.67
1660.02,26.106299999999997,26.4286,0,0,21.67,21.67
1665.01,26.106299999999997,26.106299999999997,0,0,21.67,21.67
1670.01,25.784,25.784,0,0,21.67,21.67
1680.0,25.461699999999997,25.461699999999997,0,0,21.67,21.67
1685.04,25.461699999999997,25.461699999999997,0,0,21.67,21.67
1690.04,25.1394,25.1394,0,0,21.67,21.67
1700.01,24.817099999999996,24.817099999999996,0,0,21.67,21.67
1705.04,24.817099999999996,24.817099999999996,0,0,21.67,21.67
1710.02,24.494799999999998,24.494799999999998,0,0,21.67,21.67
1720.04,24.494799999999998,24.494799999999998,0,0,21.67,21.67
1725.01,24.1725,24.1725,0,0,21.67,21.67
1730.05,24.1725,24.1725,0,0,21.67,21.67
1740.01,23.850199999999997,23.850199999999997,0,0,21.67,21.67
1745.02,23.850199999999997,23.850199999999997,0,0,21.67,21.67
1750.05,23.850199999999997,23.5279,0,0,21.67,21.67
1755.0,23.5279,23.5279,0,0,21.67,21.67
1760.06,23.5279,23.5279,0,0,21.67,21.67
1770.04,23.205599999999997,23.205599999999997,0,0,21.67,21.67
1775.01,23.205599999999997,23.205599999999997,0,0,21.67,21.67
1780.04,23.205599999999997,23.205599999999997,0,0,21.67,21.67
1790.02,22.8833,22.8833,0,0,21.67,21.67
1795.03,22.8833,22.8833,0,0,21.67,21.67
1800.03,22.8833,22.8833,0,0,21.67,21.67
1805.05,22.561,22.561,0,0,21.67,21.67
1810.02,22.8833,22.561,0,0,21.67,21.67
1820.04,22.561,22.561,0,0,21.67,21.67
1825.04,22.561,22.561,0,0,21.67,21.67
1830.05,22.561,22.561,0,0,21.67,21.67
1835.0,22.561,22.561,0,0,21.67,21.67
1840.06,22.238699999999998,22.238699999999998,0,0,21.67,21.67
1850.02,22.238699999999998,22.238699999999998,0,0,21.67,21.67
1855.04,22.238699999999998,22.238699999999998,0,0,21.67,21.67
1860.03,22.238699999999998,22.238699999999998,0,0,21.67,21.67
1870.02,21.9164,22.238699999999998,0,0,21.67,21.67
1875.03,21.9164,21.9164,0,0,21.67,21.67
1880.04,21.9164,21.9164,0,0,21.67,21.67
1885.04,21.9164,21.9164,0,0,21.67,21.67
1890.05,21.9164,21.9164,0,0,21.67,21.67
1900.0,21.9164,21.9164,0,0,21.67,21.67
1905.04,21.9164,21.594099999999997,0,0,21.67,21.67
1910.04,21.594099999999997,21.9164,2.386817501316162,2.386817501316162,21.67,21.67
1915.03,21.594099999999997,21.594099999999997,2.289592765267896,2.289592765267896,21.67,21.67
1920.04,21.594099999999997,21.594099999999997,2.289592765267896,0,21.67,21.67
1930.03,21.594099999999997,21.594099999999997,0,2.386817501316162,21.67,21.67
1935.04,21.9164,21.594099999999997,0,2.289592765267896,21.67,21.67
1940.01,21.594099999999997,21.594099999999997,0,2.289592765267896,21.67,21.67
1945.05,21.9164,21.594099999999997,0,0,21.67,21.67
1950.05,21.594099999999997,21.594099999999997,2.386817501316162,2.386817501316162,21.67,21.67
1960.03,21.594099999999997,21.594099999999997,2.289592765267896,0,21.67,21.67
1965.03,21.594099999999997,21.9164,2.289592765267896,0,21.67,21.67
1970.05,21.594099999999997,21.9164,2.289592765267896,0,21.67,21.67
1980.0,21.9164,21.9164,0,2.386817501316162,21.67,21.67
1985.03,21.9164,21.594099999999997,0,0,21.67,21.67
1990.03,21.9164,21.594099999999997,0,0,21.67,21.67
1995.03,21.9164,21.9164,0,2.386817501316162,21.67,21.67
2000.02,21.9164,21.594099999999997,0,2.289592765267896,21.67,21.67
